gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,InternetService_index,Contract_index,PaymentMethod_index,InternetService_encoded,Contract_encoded,PaymentMethod_encoded,features_unscaled,features
0,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,2.0,0.0,"(2,[0],[1.0])","(2,[],[])","(3,[0],[1.0])","[68.0,100.3,6754.35]","[0.9444444444444444,0.8164179104477611,0.7772386337410571]"
0,0,1,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[10.0,99.85,990.9]","[0.1388888888888889,0.8119402985074626,0.11217401338564506]"
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,2.0,0.0,"(2,[0],[1.0])","(2,[],[])","(3,[0],[1.0])","[40.0,80.8,3132.75]","[0.5555555555555556,0.6223880597014925,0.35932956381260095]"
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[40.0,80.0,3168.75]","[0.5555555555555556,0.6144278606965174,0.3634837295176552]"
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[9.0,79.9,741.7]","[0.125,0.6134328358208956,0.08341795522732519]"
0,0,1,0,1,0,0,1,1,0,0,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[6.0,91.0,531.0]","[0.08333333333333333,0.7238805970149254,0.05910454650357721]"
0,0,1,0,1,0,0,1,1,0,1,1,0,0,1.0,1.0,0.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[0],[1.0])","[47.0,73.6,3522.65]","[0.6527777777777778,0.5507462686567164,0.4043214862681745]"
0,0,1,0,1,0,0,1,1,1,0,0,1,0,1.0,1.0,3.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[],[])","[62.0,60.15,3753.2]","[0.861111111111111,0.4169154228855721,0.4309254558042926]"
0,0,1,0,1,0,0,1,1,1,0,1,0,0,0.0,0.0,3.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[],[])","[61.0,94.15,5731.85]","[0.8472222222222222,0.755223880597015,0.6592487883683361]"
0,0,1,0,1,0,0,1,1,1,1,0,1,0,1.0,2.0,0.0,"(2,[1],[1.0])","(2,[],[])","(3,[0],[1.0])","[44.0,70.95,3250.45]","[0.611111111111111,0.5243781094527363,0.37291137779829214]"
0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,1.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[9.0,94.85,890.6]","[0.125,0.7621890547263681,0.10060004615739673]"
0,0,1,0,1,0,0,1,1,1,1,1,0,0,1.0,1.0,1.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[1],[1.0])","[14.0,81.95,1181.75]","[0.19444444444444442,0.6338308457711443,0.13419686129702285]"
0,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,1.0,0.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[0],[1.0])","[71.0,105.25,7291.75]","[0.986111111111111,0.8656716417910447,0.8392510962381722]"
0,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,2.0,3.0,"(2,[0],[1.0])","(2,[],[])","(3,[],[])","[64.0,102.45,6654.1]","[0.8888888888888888,0.8378109452736319,0.765670436187399]"
0,0,1,0,1,0,0,1,1,1,1,1,1,0,1.0,1.0,3.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[],[])","[71.0,79.1,5564.85]","[0.986111111111111,0.6054726368159203,0.6399780752365567]"
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[8.0,75.0,632.95]","[0.1111111111111111,0.5646766169154229,0.07086891299330719]"
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[8.0,75.0,658.1]","[0.1111111111111111,0.5646766169154229,0.0737710593122548]"
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[64.0,73.55,4764.0]","[0.8888888888888888,0.5502487562189055,0.547565197322871]"
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[8.0,74.5,609.9]","[0.1111111111111111,0.5597014925373134,0.0682090930071544]"
0,0,1,0,1,0,1,0,0,0,0,1,1,0,1.0,0.0,2.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[23.0,59.95,1406.0]","[0.3194444444444444,0.41492537313432837,0.16007385183475653]"
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1.0,2.0,1.0,"(2,[1],[1.0])","(2,[],[])","(3,[1],[1.0])","[60.0,59.8,3561.15]","[0.8333333333333333,0.41343283582089546,0.4087641357027464]"
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1.0,2.0,2.0,"(2,[1],[1.0])","(2,[],[])","(3,[2],[1.0])","[22.0,59.75,1374.35]","[0.3055555555555555,0.4129353233830846,0.156421647819063]"
0,0,1,0,1,0,1,0,0,0,1,1,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[36.0,93.6,3366.05]","[0.5,0.7497512437810945,0.3862508654511886]"
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[1.0,95.0,95.0]","[0.013888888888888888,0.763681592039801,0.008792984075698132]"
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[57.0,55.7,3171.6]","[0.7916666666666666,0.37263681592039805,0.3638126009693053]"
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[24.0,53.6,1315.35]","[0.3333333333333333,0.3517412935323383,0.14961343180244635]"
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1.0,2.0,1.0,"(2,[1],[1.0])","(2,[],[])","(3,[1],[1.0])","[28.0,54.35,1426.45]","[0.38888888888888884,0.3592039800995025,0.16243364874221095]"
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[12.0,80.85,866.45]","[0.16666666666666666,0.6228855721393034,0.09781329333025619]"
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1.0,2.0,3.0,"(2,[1],[1.0])","(2,[],[])","(3,[],[])","[22.0,56.25,1292.2]","[0.3055555555555555,0.3781094527363184,0.14694207246711288]"
0,0,1,0,1,0,1,0,0,1,0,1,1,0,1.0,2.0,1.0,"(2,[1],[1.0])","(2,[],[])","(3,[1],[1.0])","[20.0,64.15,1274.45]","[0.2777777777777778,0.4567164179104478,0.14489383798753752]"
0,0,1,0,1,0,1,0,1,1,0,0,1,0,0.0,2.0,2.0,"(2,[0],[1.0])","(2,[],[])","(3,[2],[1.0])","[43.0,84.25,3539.25]","[0.5972222222222222,0.6567164179104478,0.4062370182321717]"
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[16.0,80.75,1321.3]","[0.2222222222222222,0.6218905472636815,0.15030002307869836]"
0,0,1,0,1,0,1,1,0,0,0,0,1,0,1.0,2.0,3.0,"(2,[1],[1.0])","(2,[],[])","(3,[],[])","[69.0,53.65,3804.4]","[0.9583333333333333,0.3522388059701492,0.43683360258481424]"
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[38.0,79.45,3013.05]","[0.5277777777777778,0.6089552238805971,0.34551696284329564]"
0,0,1,0,1,0,1,1,0,0,1,1,1,0,0.0,2.0,3.0,"(2,[0],[1.0])","(2,[],[])","(3,[],[])","[67.0,100.9,6733.15]","[0.9305555555555555,0.8223880597014925,0.7747922917147473]"
0,0,1,0,1,0,1,1,0,0,1,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[54.0,74.55,4191.45]","[0.75,0.5601990049751243,0.48149665358873756]"
0,0,1,0,1,0,1,1,0,1,0,0,0,0,0.0,1.0,2.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[70.0,84.6,5706.2]","[0.9722222222222222,0.6601990049751243,0.6562889453034849]"
0,0,1,0,1,0,1,1,0,1,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[28.0,60.9,1785.65]","[0.38888888888888884,0.4243781094527363,0.20388299099930765]"
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1.0,1.0,0.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[0],[1.0])","[57.0,59.75,3450.15]","[0.7916666666666666,0.4129353233830846,0.3959554581121625]"
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1.0,1.0,1.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[1],[1.0])","[33.0,61.05,2018.4]","[0.4583333333333333,0.4258706467661691,0.23074082621740136]"
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1.0,1.0,1.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[1],[1.0])","[60.0,61.35,3766.2]","[0.8333333333333333,0.42885572139303485,0.4324255711977844]"
0,0,1,0,1,0,1,1,0,1,0,1,0,0,1.0,2.0,1.0,"(2,[1],[1.0])","(2,[],[])","(3,[1],[1.0])","[32.0,70.5,2201.75]","[0.4444444444444444,0.5199004975124378,0.2518982229402262]"
0,0,1,0,1,0,1,1,0,1,1,0,0,0,1.0,2.0,3.0,"(2,[1],[1.0])","(2,[],[])","(3,[],[])","[63.0,70.8,4448.8]","[0.875,0.5228855721393034,0.5111931687052851]"
0,0,1,0,1,0,1,1,0,1,1,1,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[22.0,104.6,2180.55]","[0.3055555555555555,0.8592039800995024,0.24945188091391646]"
0,0,1,0,1,0,1,1,0,1,1,1,1,0,0.0,1.0,3.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[],[])","[64.0,104.05,6605.55]","[0.8888888888888888,0.853731343283582,0.7600680821601662]"
0,0,1,0,1,0,1,1,0,1,1,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[72.0,79.35,5753.25]","[1.0,0.6079601990049751,0.6617182090930072]"
0,0,1,0,1,0,1,1,1,0,0,0,0,0,1.0,0.0,1.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[1],[1.0])","[35.0,61.0,2130.45]","[0.4861111111111111,0.4253731343283582,0.2436706669743826]"
0,0,1,0,1,0,1,1,1,0,0,0,1,0,0.0,0.0,3.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[],[])","[43.0,86.1,3551.65]","[0.5972222222222222,0.6751243781094527,0.4076678975305793]"
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[68.0,70.95,4741.45]","[0.9444444444444444,0.5243781094527363,0.5449630740826217]"
0,0,1,0,1,0,1,1,1,0,1,1,0,0,1.0,2.0,2.0,"(2,[1],[1.0])","(2,[],[])","(3,[2],[1.0])","[45.0,78.8,3597.5]","[0.625,0.6024875621890546,0.41295868912993305]"
0,0,1,0,1,0,1,1,1,1,0,0,0,0,1.0,1.0,1.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[1],[1.0])","[46.0,65.65,3047.15]","[0.6388888888888888,0.47164179104477616,0.34945188091391644]"
0,0,1,0,1,0,1,1,1,1,0,1,0,0,0.0,1.0,3.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[],[])","[70.0,101.0,7085.5]","[0.9722222222222222,0.8233830845771144,0.8154511885529656]"
0,0,1,0,1,0,1,1,1,1,0,1,1,0,1.0,2.0,3.0,"(2,[1],[1.0])","(2,[],[])","(3,[],[])","[31.0,75.5,2424.45]","[0.4305555555555555,0.5696517412935324,0.27759635356565887]"
0,0,1,0,1,0,1,1,1,1,1,1,0,1,0.0,1.0,2.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[54.0,109.75,6110.2]","[0.75,0.9104477611940298,0.702907915993538]"
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0.0,1.0,0.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[0],[1.0])","[52.0,106.3,5487.0]","[0.7222222222222222,0.8761194029850746,0.6309946918993768]"
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0.0,1.0,0.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[0],[1.0])","[67.0,111.05,7321.05]","[0.9305555555555555,0.9233830845771144,0.8426321255481192]"
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0.0,1.0,3.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[],[])","[63.0,110.1,6705.7]","[0.875,0.9139303482587064,0.7716247403646435]"
0,0,1,0,1,0,1,1,1,1,1,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[66.0,85.9,5595.3]","[0.9166666666666666,0.673134328358209,0.6434918070620818]"
0,0,1,0,1,0,1,1,1,1,1,1,1,0,1.0,1.0,2.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[71.0,86.1,6045.9]","[0.986111111111111,0.6751243781094527,0.6954881144703439]"
0,0,1,0,1,0,1,1,1,1,1,1,1,0,1.0,1.0,3.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[],[])","[51.0,83.25,4089.45]","[0.7083333333333333,0.6467661691542288,0.46972651742441723]"
0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,2.0,2.0,"(2,[0],[1.0])","(2,[],[])","(3,[2],[1.0])","[70.0,109.5,7534.65]","[0.9722222222222222,0.9079601990049752,0.8672801753981075]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[30.0,49.9,1441.95]","[0.41666666666666663,0.31492537313432833,0.1642222478652204]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,"(2,[],[])","(2,[0],[1.0])","(3,[0],[1.0])","[47.0,25.4,1139.2]","[0.6527777777777778,0.07114427860696516,0.12928686822063237]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[72.0,25.4,1710.9]","[1.0,0.07114427860696516,0.19525732748672978]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,1.0,"(2,[],[])","(2,[1],[1.0])","(3,[1],[1.0])","[72.0,25.4,1797.1]","[1.0,0.07114427860696516,0.2052042464804985]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,2.0,"(2,[],[])","(2,[1],[1.0])","(3,[2],[1.0])","[55.0,25.7,1443.65]","[0.7638888888888888,0.07412935323383084,0.16441841680129243]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,2.0,"(2,[],[])","(2,[1],[1.0])","(3,[2],[1.0])","[70.0,24.25,1724.15]","[0.9722222222222222,0.05970149253731343,0.19678629125317335]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,2.0,"(2,[],[])","(2,[1],[1.0])","(3,[2],[1.0])","[70.0,25.15,1940.85]","[0.9722222222222222,0.06865671641791044,0.22179206092776368]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[67.0,25.6,1784.9]","[0.9305555555555555,0.07313432835820897,0.20379644588045237]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[72.0,24.8,1874.3]","[1.0,0.06517412935323384,0.2141126240480037]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[72.0,25.85,1872.2]","[1.0,0.07562189054726369,0.21387029771520888]"
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,"(2,[],[])","(2,[],[])","(3,[2],[1.0])","[60.0,24.15,1505.9]","[0.8333333333333333,0.058706467661691526,0.17160166166628205]"
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[16.0,75.4,1189.4]","[0.2222222222222222,0.5686567164179105,0.13507962150934688]"
0,0,1,0,1,1,0,0,0,0,0,0,1,0,2.0,0.0,1.0,"(2,[],[])","(2,[0],[1.0])","(3,[1],[1.0])","[3.0,23.6,89.05]","[0.041666666666666664,0.05323383084577116,0.008106392799446112]"
0,0,1,0,1,1,0,0,0,0,0,0,1,0,2.0,1.0,0.0,"(2,[],[])","(2,[1],[1.0])","(3,[0],[1.0])","[71.0,24.5,1816.2]","[0.986111111111111,0.06218905472636816,0.2074082621740134]"
0,0,1,0,1,1,0,0,0,0,0,0,1,0,2.0,1.0,2.0,"(2,[],[])","(2,[1],[1.0])","(3,[2],[1.0])","[72.0,23.55,1723.95]","[1.0,0.052736318407960205,0.19676321255481194]"
0,0,1,0,1,1,0,0,0,0,0,0,1,0,2.0,2.0,3.0,"(2,[],[])","(2,[],[])","(3,[],[])","[62.0,23.75,1446.8]","[0.861111111111111,0.05472636815920398,0.16478190630048467]"
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[4.0,74.65,301.4]","[0.05555555555555555,0.5611940298507463,0.03261020078467574]"
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[6.0,75.5,438.0]","[0.08333333333333333,0.5696517412935324,0.04837295176552042]"
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[11.0,74.95,825.7]","[0.15277777777777776,0.564179104477612,0.09311100853911841]"
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[1.0,74.6,74.6]","[0.013888888888888888,0.5606965174129352,0.006438956842834064]"
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[16.0,73.85,1284.2]","[0.2222222222222222,0.553233830845771,0.14601892453265639]"
0,0,1,0,1,1,0,0,0,0,0,0,1,1,2.0,1.0,3.0,"(2,[],[])","(2,[1],[1.0])","(3,[],[])","[56.0,25.15,1327.15]","[0.7777777777777777,0.06865671641791044,0.1509750750057697]"
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0.0,2.0,0.0,"(2,[0],[1.0])","(2,[],[])","(3,[0],[1.0])","[59.0,85.55,5084.65]","[0.8194444444444444,0.6696517412935323,0.5845661204708054]"
0,0,1,0,1,1,0,0,0,0,0,1,1,0,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[8.0,85.65,659.45]","[0.1111111111111111,0.6706467661691543,0.07392684052619433]"
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[14.0,85.15,1139.2]","[0.19444444444444442,0.6656716417910448,0.12928686822063237]"
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[22.0,85.1,1873.7]","[0.3055555555555555,0.6651741293532337,0.21404338795291947]"
0,0,1,0,1,1,0,0,0,0,1,0,1,0,1.0,0.0,3.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[],[])","[31.0,59.05,1882.8]","[0.4305555555555555,0.4059701492537313,0.21509346872836374]"
0,0,1,0,1,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[10.0,85.6,813.85]","[0.1388888888888889,0.6701492537313433,0.09174359566120471]"
0,0,1,0,1,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[14.0,86.1,1235.55]","[0.19444444444444442,0.6751243781094527,0.14040503115624278]"
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[18.0,94.75,1691.9]","[0.25,0.7611940298507462,0.1930648511423956]"
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[36.0,95.4,3474.2]","[0.5,0.7676616915422886,0.3987306715901223]"
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0.0,2.0,2.0,"(2,[0],[1.0])","(2,[],[])","(3,[2],[1.0])","[61.0,96.5,5673.7]","[0.8472222222222222,0.7786069651741293,0.6525386568197553]"
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0.0,2.0,3.0,"(2,[0],[1.0])","(2,[],[])","(3,[],[])","[47.0,95.2,4563.0]","[0.6527777777777778,0.7656716417910447,0.5243711054696515]"
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[18.0,94.7,1687.95]","[0.25,0.7606965174129353,0.1926090468497577]"
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[51.0,94.65,4812.75]","[0.7083333333333333,0.7601990049751244,0.5531906300484652]"
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0.0,0.0,3.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[],[])","[30.0,94.05,2866.45]","[0.41666666666666663,0.754228855721393,0.3286002769443803]"
0,0,1,0,1,1,0,0,0,1,0,1,0,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[66.0,63.85,4264.6]","[0.9166666666666666,0.4537313432835821,0.48993768751442424]"
0,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,0.0,2.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[2],[1.0])","[35.0,89.85,3161.2]","[0.4861111111111111,0.7124378109452736,0.36261250865451183]"
0,0,1,0,1,1,0,0,0,1,1,0,1,0,0.0,0.0,3.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[],[])","[35.0,91.5,3236.35]","[0.4861111111111111,0.7288557213930348,0.3712843295638126]"
0,0,1,0,1,1,0,0,0,1,1,1,0,0,0.0,2.0,0.0,"(2,[0],[1.0])","(2,[],[])","(3,[0],[1.0])","[50.0,99.4,5059.75]","[0.6944444444444444,0.8074626865671642,0.5816928225248096]"
0,0,1,0,1,1,0,0,1,0,0,0,0,0,1.0,0.0,3.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[],[])","[25.0,55.55,1405.3]","[0.3472222222222222,0.37114427860696514,0.1599930763904916]"
0,0,1,0,1,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0,"(2,[1],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[4.0,65.6,250.1]","[0.05555555555555555,0.4711442786069651,0.02669051465497346]"
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.0,1.0,3.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[],[])","[60.0,101.15,6067.4]","[0.8333333333333333,0.8248756218905473,0.6979690745441957]"
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.0,2.0,2.0,"(2,[0],[1.0])","(2,[],[])","(3,[2],[1.0])","[69.0,99.5,6841.45]","[0.9583333333333333,0.8084577114427861,0.7872894068774521]"
0,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,2.0,3.0,"(2,[0],[1.0])","(2,[],[])","(3,[],[])","[71.0,98.65,6962.85]","[0.986111111111111,0.8,0.8012981767828296]"
0,0,1,0,1,1,0,0,1,0,1,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[15.0,101.1,1504.05]","[0.20833333333333331,0.8243781094527363,0.17138818370643896]"
0,0,1,0,1,1,0,0,1,0,1,1,1,1,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[34.0,100.05,3480.0]","[0.4722222222222222,0.8139303482587065,0.3993999538426033]"
0,0,1,0,1,1,0,0,1,0,1,1,1,1,0.0,0.0,3.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[],[])","[13.0,102.25,1359.0]","[0.18055555555555555,0.835820895522388,0.1546503577198246]"
0,0,1,0,1,1,0,0,1,0,1,1,1,1,0.0,2.0,2.0,"(2,[0],[1.0])","(2,[],[])","(3,[2],[1.0])","[59.0,99.5,5961.1]","[0.8194444444444444,0.8084577114427861,0.6857027463651051]"
0,0,1,0,1,1,0,0,1,0,1,1,1,1,1.0,2.0,0.0,"(2,[1],[1.0])","(2,[],[])","(3,[0],[1.0])","[41.0,73.0,3001.2]","[0.5694444444444444,0.5447761194029851,0.34414954996538194]"
0,0,1,0,1,1,0,0,1,1,0,1,0,0,1.0,2.0,3.0,"(2,[1],[1.0])","(2,[],[])","(3,[],[])","[38.0,69.0,2669.45]","[0.5277777777777778,0.5049751243781094,0.3058677590583891]"
0,0,1,0,1,1,0,0,1,1,1,0,0,0,0.0,1.0,1.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[1],[1.0])","[37.0,94.3,3460.95]","[0.5138888888888888,0.7567164179104477,0.3972017078236787]"
0,0,1,0,1,1,0,0,1,1,1,1,0,0,1.0,1.0,3.0,"(2,[1],[1.0])","(2,[1],[1.0])","(3,[],[])","[63.0,79.8,5034.05]","[0.875,0.6124378109452736,0.5787272097853682]"
0,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,"(2,[0],[1.0])","(2,[0],[1.0])","(3,[0],[1.0])","[15.0,103.45,1539.8]","[0.20833333333333331,0.8477611940298507,0.17551350103854144]"
0,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,1.0,2.0,"(2,[0],[1.0])","(2,[1],[1.0])","(3,[2],[1.0])","[62.0,107.6,6912.7]","[0.861111111111111,0.8890547263681591,0.7955111931687053]"
